 0.48083261E+00  0.33812866E+00  0.46400000E+00  0.12587134E+00
 0.48224682E+00  0.33115362E+00  0.46519000E+00  0.13403639E+00
 0.48366104E+00  0.32402857E+00  0.46636000E+00  0.14233143E+00
 0.48507525E+00  0.31675352E+00  0.46751000E+00  0.15075648E+00
 0.48648947E+00  0.30932847E+00  0.46864000E+00  0.15931153E+00
 0.48790368E+00  0.30175343E+00  0.46975000E+00  0.16799657E+00
 0.48931789E+00  0.29402838E+00  0.47084000E+00  0.17681162E+00
 0.49073211E+00  0.28615333E+00  0.47191000E+00  0.18575667E+00
 0.49214632E+00  0.27812829E+00  0.47296000E+00  0.19483172E+00
 0.49356053E+00  0.26995324E+00  0.47399000E+00  0.20403676E+00
 0.49497475E+00  0.26162819E+00  0.47500000E+00  0.21337181E+00
 0.49638896E+00  0.25315314E+00  0.47599000E+00  0.22283686E+00
 0.49780317E+00  0.24452810E+00  0.47696000E+00  0.23243190E+00
 0.49921739E+00  0.23575305E+00  0.47791000E+00  0.24215695E+00
 0.50063160E+00  0.22682800E+00  0.47884000E+00  0.25201200E+00
 0.50204581E+00  0.21775296E+00  0.47975000E+00  0.26199704E+00
 0.50346003E+00  0.20852791E+00  0.48064000E+00  0.27211209E+00
 0.50487424E+00  0.19915286E+00  0.48151000E+00  0.28235714E+00
 0.50628846E+00  0.18962781E+00  0.48236000E+00  0.29273219E+00
 0.50770267E+00  0.17995277E+00  0.48319000E+00  0.30323723E+00
 0.50911688E+00  0.17012772E+00  0.48400000E+00  0.31387228E+00
 0.51053110E+00  0.16015267E+00  0.48479000E+00  0.32463733E+00
 0.51194531E+00  0.15002763E+00  0.48556000E+00  0.33553237E+00
 0.51335952E+00  0.13975258E+00  0.48631000E+00  0.34655742E+00
 0.51477374E+00  0.12932753E+00  0.48704000E+00  0.35771247E+00
 0.51618795E+00  0.11875248E+00  0.48775000E+00  0.36899752E+00
 0.51760216E+00  0.10802744E+00  0.48844000E+00  0.38041256E+00
 0.51901638E+00  0.97152390E-01  0.48911000E+00  0.39195761E+00
 0.52043059E+00  0.97141618E-01  0.48976000E+00  0.39261838E+00
 0.52184480E+00  0.10799512E+00  0.49039000E+00  0.38239488E+00
 0.52325902E+00  0.11869862E+00  0.49100000E+00  0.37230138E+00
 0.52467323E+00  0.12925212E+00  0.49159000E+00  0.36233788E+00
